fc_var,condition,seed_target,persistence_var,n,n_groups,beta_fc,se_fc,z_fc,p_fc,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,8,-0.04035343139547133,0.03915277696808897,-1.0306658817166645,0.302697529561089,0.000513999694440314,67.96637723238484,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,8,-0.025992674518441942,0.03621885840810707,-0.7176558196716619,0.4729695306811321,1.239529688982593e-10,79.18921135219841,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,8,-0.032427532693798444,0.028172441709001024,-1.1510373516342365,0.24971686944858495,5.775084726279139e-05,114.05940945505114,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_L,146,8,-0.024314952332267884,0.09408880171806733,-0.2584255712505139,0.7960784836687138,0.00032882677608973577,-50.309019934294554,True,False,lbfgs,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_R,146,8,0.008347185080871074,0.10839306681904509,0.07700847780980434,0.9386168006808637,1.6696455451165014e-09,-39.3283640463934,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,8,-0.00044820095031270635,0.08316368946474584,-0.0053893827125443316,0.9956999155577249,7.374667182770518e-12,-27.162043888061532,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,8,-0.027624504420840707,0.0361699049374227,-0.7637427985678611,0.44502053059039914,1.799060057444531e-12,73.73122337976048,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,8,-0.015142300449777846,0.031045162710055682,-0.4877507195307171,0.6257264214379621,8.283586010190488e-10,89.49083846255962,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,8,-0.03538999603337489,0.0266669113098813,-1.3271126761598857,0.184471412719998,1.2600451140294506e-11,117.04607288797718,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,8,0.05589563559692744,0.03710633833003999,1.5063635516867018,0.13197387196453358,0.0006982640660246972,68.51286891638443,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,8,-0.04190009320027061,0.034294511081987264,-1.2217725775445762,0.2217936414036168,1.8509228892449735e-12,79.62565155019303,True,False,powell,sensitivity
