persistence_var,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_persistence,p_persistence,p_persistence_one_tailed,beta_moderator,p_moderator,r_squared,adj_r_squared,tier
pos_persist_crossrun_mean_z_bilateral,C5SPGN,C5SES,131,-0.24707921498611574,0.30824275283525765,-0.801573476467649,0.42508861879588045,-0.4286714631654694,0.37449331205978253,0.18724665602989127,0.01981138359820414,0.46993967746407217,0.21411798470933252,-0.2308995420215274,sensitivity
pos_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SES,131,-0.09735220467600258,0.1323314347505305,-0.7356695320316726,0.4640057337736513,-0.252572935691428,0.22387343511040297,0.11193671755520149,0.0074934899212943905,0.5242229028618115,0.2750039225734189,-0.1355360248850066,sensitivity
neg_persist_concat_z_L,PA_score,C5SES,84,-0.007413310582821686,0.20458040206240025,-0.036236660540732095,0.9712297945826472,-0.29441783792148846,0.49714844764401356,0.24857422382200678,-0.0029943055671460828,0.9397308992790273,0.33917016114021326,-0.034884464629477474,sensitivity
neg_persist_concat_z_L,NA_score,C5SES,84,-0.013556815308070565,0.049947668517519896,-0.2714203827815368,0.7871221459094291,0.11484525882781087,0.2796242466655711,0.13981212333278556,0.0030469749969295797,0.752769246270938,0.356417628287935,-0.007874280228328256,sensitivity
neg_persist_concat_z_L,NA_score_log,C5SES,84,0.04205135274453483,0.45777673702252264,0.09185995998408696,0.9271556358041346,0.3414045544838613,0.7245171610275805,0.36225858051379023,0.003625719823439271,0.9673634717731183,0.3637120873474554,0.003549117921486711,sensitivity
neg_persist_concat_z_L,C5SPGP,C5SES,132,0.03916210319067091,0.14547879081387735,0.2691945882391484,0.7884323105183729,-0.2583177231130269,0.24509605399088513,0.12254802699544257,-0.00894371899413491,0.7436583430081225,0.35321963763097597,0.003197323878327607,sensitivity
neg_persist_concat_z_L,C5SPGN,C5SES,132,-0.10634945838032425,0.10798485309797212,-0.9848553322921677,0.32749024183404685,-0.05213324724989013,0.7510885361531343,0.37554426807656716,0.017383882501094315,0.3927007618435161,0.20344690382120634,-0.2276288894049645,sensitivity
neg_persist_concat_z_L,C5SPGN_log,C5SES,132,-0.03682202205980163,0.04683776438175935,-0.7861609653201492,0.43395939445904086,-0.015430249720850872,0.8286076895501238,0.4143038447750619,0.005547840826137167,0.529015548148057,0.2530637785106832,-0.15116052958941784,sensitivity
neg_persist_concat_z_R,PA_score,C5SES,84,-0.3130064334101014,0.21973031793093642,-1.4245027102199102,0.16016284052682797,-0.42826990556024774,0.3084608625515348,0.1542304312757674,-0.013428412322024515,0.15421671003050538,0.3549435615904921,-0.010182724301682322,sensitivity
neg_persist_concat_z_R,NA_score,C5SES,84,0.06472646521455985,0.05447351059649815,1.1882190904494563,0.24004443982220958,0.1563649814328125,0.13584621407652805,0.06792310703826403,0.00244971094969541,0.2923079952872496,0.35226019733016767,-0.014384973992378924,sensitivity
neg_persist_concat_z_R,NA_score_log,C5SES,84,0.09734525352593854,0.4961827107938559,0.1961883221811443,0.8452130837642375,0.5690776055241562,0.5476843602057944,0.2738421801028972,0.014606242884386776,0.48931218585821956,0.36746341922691317,0.009423845204411085,sensitivity
neg_persist_concat_z_R,C5SPGP,C5SES,132,-0.11704858016641562,0.1811103659727624,-0.6462831629638406,0.5198371642840662,0.019956657489517138,0.9397486553299566,0.4698743276649783,-0.0039080080396528966,0.5806917532252338,0.34235608346397184,-0.013545330190819937,sensitivity
neg_persist_concat_z_R,C5SPGN,C5SES,132,0.06432575591686879,0.13370768146338768,0.4810924489366955,0.6316869190650689,0.13123197728947483,0.5013507966220083,0.25067539831100416,-0.001085924039740541,0.8351775464384009,0.19878606652919506,-0.23481206217265238,sensitivity
neg_persist_concat_z_R,C5SPGN_log,C5SES,132,0.03031422381120838,0.05792623366439542,0.5233246129351083,0.6021100439842371,0.040770438496017,0.629469100688794,0.314734550344397,-0.0007343059974081684,0.7454095765770345,0.2504708639613087,-0.15515666848315957,sensitivity
neg_persist_concat_z_bilateral,PA_score,C5SES,84,-0.1747939563355186,0.2597434564089594,-0.6729484497977497,0.5039038695549094,-0.47709753350956785,0.35570665911027877,0.17785332955513938,0.015687636865026604,0.6131872595857224,0.3410204757314951,-0.03198680215633787,sensitivity
neg_persist_concat_z_bilateral,NA_score,C5SES,84,0.0312431825234045,0.06336790745418472,0.4930442518713982,0.6240180134087577,0.18743315148522066,0.13945164881883088,0.06972582440941544,-0.003138702414783287,0.6783247579690452,0.3591837284165872,-0.003542463045721922,sensitivity
neg_persist_concat_z_bilateral,NA_score_log,C5SES,84,0.05761304644703762,0.5794269589953392,0.09943107677787745,0.9211711513899292,0.7129016939807861,0.5352398612537985,0.26761993062689926,0.004403441950907973,0.9492199780951893,0.3693843698717031,0.012432126402855737,sensitivity
neg_persist_concat_z_bilateral,C5SPGP,C5SES,132,0.0037775473585486274,0.19904737255128258,0.018978132241235086,0.9849030280972562,-0.12232952360107086,0.6726370521739111,0.33631852608695556,-0.002619124901800468,0.9194578782459614,0.3393845979929557,-0.018124913681444754,sensitivity
neg_persist_concat_z_bilateral,C5SPGN,C5SES,132,-0.10440959362076202,0.14631835718389866,-0.7135782251131753,0.4774427635146937,0.02672850678257979,0.90000745464446,0.45000372732223,0.010999099842034687,0.5638579649330231,0.2020695922602358,-0.22975156957540133,sensitivity
neg_persist_concat_z_bilateral,C5SPGN_log,C5SES,132,-0.034234567772880226,0.0634507737131563,-0.5395453163052889,0.590921257431352,0.012876627383267204,0.8889840854047713,0.4444920427023856,0.003098351812800949,0.7075847757961231,0.2521002533192671,-0.15264549194324717,sensitivity
