persistence_var,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_persistence,p_persistence,beta_moderator,p_moderator,r_squared,adj_r_squared
neg_persist_concat_z_R,C5SPGN,C5SER,95,-0.26950058753032735,0.13485693609420688,-1.9984184376105252,0.04999133886567611,-0.20477105527216927,0.24021856907663863,-0.004175168992109465,0.2818974024670029,0.3762922782542595,0.06938847866508557
neg_persist_concat_z_R,C5SPGN_log,C5SER,95,-0.12489052541229208,0.06527807072663841,-1.9132079735519398,0.060268353450812065,-0.11304676261468953,0.1811394366436784,-0.0021886913655666945,0.24425229248038294,0.3850474204473675,0.08245170669924673
neg_persist_concat_z_bilateral,PA_score,C5SER,95,0.0021710964884652517,0.28835666540647265,0.007529205143931165,0.9940164116917468,-0.10044805647391827,0.7959267227772514,-0.0049135767888479065,0.9042254379214617,0.31432140353014826,-0.02307600108200103
neg_persist_concat_z_bilateral,NA_score,C5SER,95,-0.0051925643917445155,0.0880227804286349,-0.05899114259352923,0.953145886001495,0.0884055663522195,0.4567516384893697,0.0016920126393115912,0.8920309895359928,0.5354946979230624,0.3069285969010772
neg_persist_concat_z_bilateral,NA_score_log,C5SER,95,-0.6077850673655179,0.6083690867485245,-0.9990400245579077,0.3215971619138809,-0.0535277828912179,0.9479037803590229,0.10065579766373355,0.24519959651717158,0.4109320105447266,0.12107315859054446
neg_persist_concat_z_bilateral,C5SPGP,C5SER,95,-0.1809356474990641,0.26291809271560196,-0.6881825652629463,0.493864084033941,-0.09976704813424059,0.778167345863735,0.023214922092025858,0.5335668899488899,0.3828052650710153,0.07910626851865776
neg_persist_concat_z_bilateral,C5SPGN,C5SER,95,-0.39178399923063245,0.14126861670796192,-2.773326506343227,0.007290135550017497,-0.2209640905679856,0.2479330840246152,0.05237271064571453,0.01076266197532753,0.41099753520156757,0.12117092553884679
neg_persist_concat_z_bilateral,C5SPGN_log,C5SER,95,-0.19998432223114265,0.06783942739655366,-2.9479069901657535,0.004482754860712756,-0.13474444844907735,0.14362047182321294,0.02660240924449568,0.007154294042548635,0.42843906666214837,0.1471947978768563
neg_persist_crossrun_mean_z_L,PA_score,C5SES,94,-0.7576221818826169,0.6620992789608059,-1.1442727789580718,0.25690904844259216,-1.6237325879451654,0.10910117981680713,0.016065022740765537,0.4111873261399991,0.3580798924012102,0.037119838601815225
neg_persist_crossrun_mean_z_L,NA_score,C5SES,94,0.25453528378762763,0.20364657042522855,1.249887406677853,0.21603812560167612,0.6987700204549577,0.026406327511933846,-0.006078978395274564,0.31267867007203104,0.5653966373001703,0.3480949559502555
neg_persist_crossrun_mean_z_L,NA_score_log,C5SES,94,2.7154239770420148,1.4217077270099288,1.9099734252362623,0.06076521185316869,3.5175195533316637,0.1060595660796934,-0.06163394881346342,0.14438918106707607,0.4322793545262299,0.1484190317893448
neg_persist_crossrun_mean_z_L,C5SPGP,C5SES,94,-0.4392367541143196,0.5984603842765143,-0.7339445778776452,0.46574906283523576,-1.4773725699149063,0.10682611608467048,0.010863830488370755,0.5381741085940657,0.41909681695161305,0.12864522542741952
neg_persist_crossrun_mean_z_L,C5SPGN,C5SES,94,0.5187527205217451,0.3443191836791718,1.5066041774922023,0.1369906043360903,0.430385420116809,0.4105286992139713,-0.016605055737583523,0.1051351707482342,0.3811521366028572,0.07172820490428578
neg_persist_crossrun_mean_z_L,C5SPGN_log,C5SES,94,0.2756288418243326,0.16430870851722773,1.6775059843856845,0.09847849592362784,0.2239048609760722,0.3698614291441442,-0.008945107678590145,0.06814507122378706,0.40390708255122587,0.1058606238268388
neg_persist_crossrun_mean_z_R,PA_score,C5SES,94,-0.10577543407165368,0.5244260597904014,-0.20169751692722748,0.8408135222863344,-0.2318953019649317,0.8211719820171511,0.0031515712574593027,0.9372957112775083,0.33127594181730624,-0.003086087274040583
neg_persist_crossrun_mean_z_R,NA_score,C5SES,94,0.001719586290737837,0.16422714544729938,0.010470779882669602,0.9916792990000396,-0.1353405774721478,0.6737183216096567,0.0009414329570536103,0.9401808641755496,0.5306763515266812,0.29601452729002187
neg_persist_crossrun_mean_z_R,NA_score_log,C5SES,94,1.7415240787192146,1.1154254776098778,1.5613092166864742,0.12354112645653932,2.468718445557187,0.26025553822137504,-0.11762522187370228,0.17069170130353686,0.41971836090990733,0.129577541364861
neg_persist_crossrun_mean_z_R,C5SPGP,C5SES,94,-0.04199008409345384,0.4730894955779706,-0.0887571685398654,0.9295609797489895,-0.5651565637385104,0.5419519032552487,0.002178892490545148,0.9519231391450863,0.397213911231996,0.09582086684799407
neg_persist_crossrun_mean_z_R,C5SPGN,C5SES,94,0.1459875534994673,0.2688632272382787,0.542980737823572,0.589089860359349,-0.23989858313229528,0.6485193726912017,-0.013016484047746114,0.5268998435111655,0.3734323920150193,0.06014858802252898
neg_persist_crossrun_mean_z_R,C5SPGN_log,C5SES,94,0.06100647595644934,0.1280654077197658,0.4763696695515499,0.6354855882161223,-0.1879269132910539,0.45411678194173744,-0.005770555766240462,0.5558325860651028,0.39868762824305604,0.09803144236458405
neg_persist_crossrun_mean_z_bilateral,PA_score,C5SES,94,-0.8092805179777941,0.7879134260484627,-1.027118578289104,0.30835525949473297,-1.8945817979794934,0.1635256406266408,0.022297461647680025,0.41400277014122466,0.3514791561163899,0.02721873417458487
neg_persist_crossrun_mean_z_bilateral,NA_score,C5SES,94,0.26725698197698805,0.24818977137442977,1.0768251265834508,0.2857306201764445,0.5063639741903581,0.2360973952621362,-0.007963967412574942,0.3546940203386537,0.5394902533643227,0.309235380046484
neg_persist_crossrun_mean_z_bilateral,NA_score_log,C5SES,94,3.9898435249735504,1.6555605601885646,2.4099653138143835,0.01893486012930715,5.919770046827088,0.04009791278637445,-0.12005529800142853,0.039136913830093774,0.45079261146083727,0.17618891719125584
neg_persist_crossrun_mean_z_bilateral,C5SPGP,C5SES,94,-0.4235243590185229,0.7002435526928866,-0.604824360595395,0.5475029907850995,-2.2109781725785025,0.06885658843227732,0.0131491944496743,0.5872297499202728,0.4326339211291256,0.14895088169368842
neg_persist_crossrun_mean_z_bilateral,C5SPGN,C5SES,94,0.5919276332870004,0.40541659549408265,1.460047861547493,0.1493257722924726,0.2573939725623272,0.7109392761296804,-0.021982477971360055,0.12017917303999892,0.3879362091039721,0.08190431365595807
neg_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SES,94,0.2956430228143316,0.1933570700460509,1.529000324342522,0.13135066505243004,0.09029316368494525,0.7851208206984073,-0.011169968836497304,0.09822663545663299,0.41109519467541655,0.11664279201312477
pos_persist_crossrun_mean_z_L,PA_score,C5SES,94,0.0875042476917115,0.4426563801622422,0.19767985194213059,0.843942242187531,0.3685970915919,0.596689860345557,-0.007911020342378967,0.6317043950168957,0.3338078410702775,0.0007117616054161946
pos_persist_crossrun_mean_z_L,NA_score,C5SES,94,0.03849583399326289,0.1388617722934669,0.277224129848399,0.7825302479792418,0.12996530564577471,0.5521132941302094,-0.00036850540972106197,0.9432065285829057,0.5308242043959484,0.2962363065939225
pos_persist_crossrun_mean_z_L,NA_score_log,C5SES,94,0.2534494840752116,0.9610697895152583,0.2637160036036985,0.7928733085243691,0.03173365773217485,0.9832400130521959,0.0044950564411022145,0.9000860655120558,0.3976412795910733,0.09646191938660997
pos_persist_crossrun_mean_z_L,C5SPGP,C5SES,94,0.5599294284633304,0.3954019420372959,1.4161018673259718,0.16175015359985884,0.3343984983124282,0.590974597272383,-0.020047936485327406,0.17667264375106406,0.41123518497291256,0.11685277745936884
pos_persist_crossrun_mean_z_L,C5SPGN,C5SES,94,0.09185429131879272,0.22952060291582627,0.400200636247366,0.6903843422585796,-0.060953700549510936,0.8658448396013094,-0.005418167034480271,0.5269294463966505,0.3615364354169802,0.04230465312547027
