persistence_var,affect_var,moderator,n,n_groups,beta_interaction,se_interaction,z_interaction,p_interaction,beta_persistence,p_persistence,p_persistence_one_tailed,beta_moderator,p_moderator,group_var,log_likelihood,converged,optimizer,tier
pos_persist_crossrun_mean_z_bilateral,C5SPGN,C5SES,131,10,-0.05374946698129931,0.24900189589085597,-0.2158596696181747,0.8290971349214373,-0.4743125160436467,0.2375610691823472,0.1187805345911736,0.0029988286376355588,0.8912496727691493,1.744205178189377e-11,-79.9930901538662,True,powell,sensitivity
pos_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SES,131,10,-0.01873809973827249,0.10861594426663151,-0.1725170265267318,0.8630310768031804,-0.2731727299953386,0.11729564246715493,0.058647821233577466,0.0006718142697433718,0.9440133189133071,3.3731573634370246e-12,18.860433498864438,True,powell,sensitivity
neg_persist_concat_z_L,PA_score,C5SES,84,9,0.15805875272969208,0.1331800847566665,1.1868047164745497,0.2353046580233228,-0.07003887444772311,0.7753738976926412,0.3876869488463206,-0.0335791881163938,0.19712144283352573,0.3752325645722059,-92.58707868245091,True,lbfgs,sensitivity
neg_persist_concat_z_L,NA_score,C5SES,84,9,-0.015149507121959614,0.03824823001674902,-0.39608387408582296,0.6920431541805383,0.051687828869138586,0.5104135575301372,0.2552067787650686,0.0031655886016901725,0.6700639497898232,0.01330548128742354,10.4509134398389,True,lbfgs,sensitivity
neg_persist_concat_z_L,NA_score_log,C5SES,84,9,0.006320228373195632,0.37168627300121776,0.01700420174832479,0.9864332637469104,0.27273687944293484,0.7243440346363859,0.36217201731819293,0.008794756732149451,0.9028922826178615,2.186571106272634e-10,-156.98202095336336,True,powell,sensitivity
neg_persist_concat_z_L,C5SPGP,C5SES,132,10,0.10756960808389772,0.11759665843809756,0.9147335435600149,0.3603315302582054,-0.13212831162489153,0.45984223242284816,0.22992111621142408,-0.02158961059105031,0.3291866801485219,0.07236807233294061,-129.93051757192785,True,powell,sensitivity
neg_persist_concat_z_L,C5SPGN,C5SES,132,10,-0.06892942229421184,0.07997885851947381,-0.8618455373106935,0.3887725224680545,-0.09098024357726194,,,0.010517733267980766,0.4842946451324023,1.759921602819561e-11,-82.95531943281725,True,powell,sensitivity
neg_persist_concat_z_L,C5SPGN_log,C5SES,132,10,-0.028368822465103354,0.03569960202868115,-0.7946537455042711,0.4268149454225798,-0.043162335065201236,0.46941091483706143,0.23470545741853072,0.00400864127925714,0.549970461594733,2.1831794851545755e-10,15.936102368166274,True,powell,sensitivity
neg_persist_concat_z_R,PA_score,C5SES,84,9,-0.10865035228577792,0.18110651065834274,-0.5999251594590473,0.5485561140390516,-0.23201349709496522,0.4411862491776597,0.22059312458882985,-0.006937083655846535,0.4228932958237567,0.3512712594433077,-93.57214913145151,True,lbfgs,sensitivity
neg_persist_concat_z_R,NA_score,C5SES,84,9,0.06119441791428062,0.04493360647718528,1.3618852950375049,0.1732340876120828,0.1663057622301553,0.039267975861418884,0.019633987930709442,0.002059538242262323,0.3252358248103199,0.014995888055489749,11.866018614966663,True,lbfgs,sensitivity
neg_persist_concat_z_R,NA_score_log,C5SES,84,9,0.10361934082283321,0.4335215055036118,0.23901776384186765,0.8110918083510095,0.8177524776760864,0.30383821467476835,0.15191910733738417,0.013149167734908993,0.4987593580786014,2.159969650046973e-10,-156.1676890202096,True,powell,sensitivity
neg_persist_concat_z_R,C5SPGP,C5SES,132,10,-0.028547864407659964,0.16220283025729826,-0.17600102515088797,0.8602931370655402,0.024726200835523134,0.9136146055855529,0.4568073027927764,-0.0029271925824760204,0.671190293574652,0.07709749728403589,-130.56638437256498,True,powell,sensitivity
neg_persist_concat_z_R,C5SPGN,C5SES,132,10,0.10684725230915419,0.10455006784242751,1.0219720992452044,0.3067941059259147,0.219448325378864,0.1147360972327657,0.05736804861638285,-0.0005928482941965884,0.8973621207199846,1.9170981875103713e-11,-81.91248679294239,True,powell,sensitivity
neg_persist_concat_z_R,C5SPGN_log,C5SES,132,10,0.05112562610314265,0.05170821480736571,0.9887331499183748,0.3227937191923129,0.09477330015469443,0.24611245824661243,0.12305622912330622,-0.0004789115016802596,0.8155543604620337,1.2486854481473386e-10,16.972508064692278,True,powell,sensitivity
neg_persist_concat_z_bilateral,PA_score,C5SES,84,9,0.10791759716640138,0.17023067688138188,0.6339491749868282,0.5261139917656381,-0.11849027153636896,0.688421569246483,0.3442107846232415,-0.01608638989346723,0.4390693323474888,0.3741208024425704,-92.96966448018293,True,lbfgs,sensitivity
neg_persist_concat_z_bilateral,NA_score,C5SES,84,9,0.02208247794454873,0.04847297547697451,0.45556266615071495,0.6487044949201553,0.13762711725107157,0.1415893994290385,0.07079469971451925,-0.002288467121704042,0.6951766273484479,0.013742725718764472,11.433937827969302,True,lbfgs,sensitivity
neg_persist_concat_z_bilateral,NA_score_log,C5SES,84,9,0.0695709028662539,0.48436009852491857,0.14363466990391394,0.8857889618934451,0.8013182586319996,0.4037155867512735,0.20185779337563675,0.0013994395946661335,0.9807875048187642,2.1299270495925488e-10,-156.10297366373015,True,powell,sensitivity
neg_persist_concat_z_bilateral,C5SPGP,C5SES,132,10,0.11775073201254568,0.16041380558414628,0.7340436291237954,0.4629221479682274,-0.05798690242185722,0.8075335317569933,0.40376676587849664,-0.016924880257197072,0.4189659096676176,0.07045091259306918,-130.03411141084797,True,powell,sensitivity
neg_persist_concat_z_bilateral,C5SPGN,C5SES,132,10,-0.04374664589973274,0.11085510205010299,-0.39462907065802566,0.6931166559569891,0.028506835078334708,0.8634868734032134,0.4317434367016067,0.00340066879144474,0.8139494817251738,1.6270373871583692e-10,-82.7127930051497,True,powell,sensitivity
neg_persist_concat_z_bilateral,C5SPGN_log,C5SES,132,10,-0.015053900029105777,0.04883421840677606,-0.3082654032406291,0.7578803892141723,0.012224091948725077,0.8662914001775082,0.4331457000887541,0.0007084756469296193,0.9113630495706615,3.691223086110315e-12,16.135763971828766,True,powell,sensitivity
