fc_var,condition,seed_target,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,r_squared,adj_r_squared,tier
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,NA_score,C5SES,82,0.00014946804953716933,0.021689205474881658,0.00689135661102334,0.9945284229079496,-0.05260217908503948,0.42719737466305474,0.0008982003877754594,0.9556695478143516,0.3313402544091977,-0.061989007703038945,secondary
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,NA_score_log,C5SES,82,0.05009437468208361,0.19379566322111103,0.25849068988158147,0.7970686098973052,0.17622020134070504,0.7653272775988081,-0.025966304652252525,0.8572869097177495,0.36807004794773657,-0.0036534532594771907,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.017567500150788742,0.06370393562509662,-0.2757678937479634,0.7834201166973256,-0.08527585414908789,0.6817242029345845,0.011212964418260009,0.818361964435942,0.3774825634628196,0.020673788862240583,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.06709997477498653,0.04648892908084457,-1.4433538500811494,0.1527303478587786,-0.35742026496683516,0.020451433394291132,0.05133153811948196,0.15219614815253252,0.269144987198501,-0.14975971526089493,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.027530775488337787,0.019973518838744063,-1.3783638081305118,0.1718402092539631,-0.1591605991325967,0.01641292336232394,0.020822747600938746,0.1761228132554422,0.3235846311881697,-0.06411686069178191,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,PA_score,C5SES,82,0.18159756830216345,0.18012890472967996,1.0081534031125516,0.318140226387842,-0.011333913652559424,0.9750172663212249,-0.045001970975111036,0.2751796395352776,0.3704173202935659,7.456752507528641e-05,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,NA_score,C5SES,82,-0.05673351897959988,0.04528915053490595,-1.2526955862392106,0.21603017924003487,-0.14767501755657486,0.10907976284469138,0.01341628902962841,0.19675774940379404,0.3581667291188181,-0.019382253752465273,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,NA_score_log,C5SES,82,-0.16740849514369532,0.4128510505707558,-0.4054936881285816,0.6868107841907459,-0.26747285072893434,0.7472369413256417,0.04945190753903694,0.5991973801959816,0.3686304918686172,-0.002763336443960984,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,C5SPGP,C5SES,130,0.1715640549745503,0.1478638849633895,1.1602836961644072,0.24930034198217452,-0.1357591665381811,0.5756934355475899,-0.039396564539947096,0.23165620915902052,0.3950576964321951,0.04832247365552644,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,C5SPGN,C5SES,130,0.05624685667101015,0.11398701413418606,0.4934496889689213,0.623013911848507,-0.04978217150705022,0.7899101956648973,-0.01394329242330803,0.581604685830512,0.20747378033873742,-0.2467790528817424,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,C5SPGN_log,C5SES,130,0.009056844229622496,0.048984538952078285,0.18489189494021435,0.8537703595041117,-0.05292005812144615,0.5103307256645926,-0.0029641068544720255,0.7850211442991378,0.26617401378770644,-0.15443356367543748,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,PA_score,C5SES,82,-0.11178379067598633,0.14983595114379367,-0.7460411858613981,0.4590676210132907,-0.41974369508007137,0.14167158986365122,0.030948098312238704,0.5160946363785286,0.3785962108943478,0.013064570243964235,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,NA_score,C5SES,82,0.016229564601143973,0.038849329008200345,0.4177566258021657,0.6778787184667566,0.036155601578666,0.6220890143935282,-0.0044974439704971135,0.7154945305070964,0.3263151135277801,-0.06997011380881979,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,NA_score_log,C5SES,82,0.3185304849390664,0.33260308134510974,0.957689518842907,0.3427374435812246,1.288115365798653,0.044156350151163856,-0.09024364704455386,0.3943485003987629,0.41547211198555156,0.07163217785940545,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,C5SPGP,C5SES,130,0.008618243075928067,0.10974318274840345,0.07853101085728668,0.9375969844568597,-0.23657387119328901,0.2352096717797584,-0.004893822255296096,0.8992129688869187,0.3887704238588411,0.038431520460859736,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.18834966039994616,0.08152780043626418,-2.31025072910181,0.023387624392331583,-0.23273485976501254,0.11714226398166482,0.063585586040767,0.029035187172782917,0.25634095838367477,-0.16990263864031663,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.08470761248431773,0.035006832527942844,-2.4197451288031604,0.017742575977261577,-0.09492465188330547,0.13637131160589877,0.028315550803711634,0.0237254575135274,0.31255145254401606,-0.08147393441246265,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,PA_score,C5SES,82,-0.09436093348664021,0.10460053787513308,-0.9021075359983673,0.3712406191783789,0.021686346724133942,0.9473710997727227,0.04325453148891642,0.4323632878569772,0.3641658750632333,-0.009854198428982386,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,NA_score,C5SES,82,0.014256882240371305,0.026806030767615403,0.5318535356452387,0.5971367404699653,0.027619706152133036,0.7430039775691637,-0.006811416970016812,0.6288289398068716,0.3265754549589872,-0.06955663035925563,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,NA_score_log,C5SES,82,0.1495583561648957,0.23763895530413637,0.6293511767609277,0.5319284057806316,0.4726496399926229,0.527383885006432,-0.06709004363939342,0.5913284649124442,0.3734984833626993,0.004968179458404887,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.07651096111624248,0.07455197998998966,-1.0262767149378977,0.30777911538622077,0.11906291232582344,0.6043934988574008,0.03807528954633744,0.35600224774169975,0.38717228718680574,0.03591737862314559,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.12759326659777886,0.05416835869618111,-2.355494419046783,0.020886382877744483,-0.39751391843319694,0.019146640290817384,0.06910671582823409,0.02289799219425968,0.28677831530586617,-0.12201947957979598,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.04992058515057589,0.023558060330926903,-2.119044796104898,0.03711211427768707,-0.1530392843650945,0.03741239061826537,0.026662446571020258,0.04286155108870341,0.3236299037974538,-0.06404563914790806,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,PA_score,C5SES,82,0.024796936806636305,0.12368806953210966,0.20047961699490324,0.8419028382035193,0.321912171887652,0.26416593790489973,-0.016733396702078365,0.7547374664987743,0.36825760632450344,-0.003355566425788492,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,NA_score,C5SES,82,-0.01526196310821026,0.031378864114583085,-0.4863771694373532,0.6287833334679871,-0.09386790775976372,0.20022596158694025,0.0074918362377448845,0.5817983483921296,0.34429762459175295,-0.041409655060157036,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,NA_score_log,C5SES,82,-0.084452356293096,0.27576221867566375,-0.3062506412179117,0.7606605818034344,-1.0509003235138334,0.10443439634820749,0.05230187894267943,0.6615620445871846,0.4005336789313825,0.047906431243960435,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.05325580541282843,0.0934585202268383,-0.5698336040798457,0.5703484653127155,0.14184437908632685,0.47370193748035516,0.018730973540621348,0.6351075202895511,0.3851176387598091,0.03268506585384601,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.05361378688175057,0.0707438563076748,-0.7578578505612814,0.4507085998299575,-0.21648464700797249,0.15051816860810122,0.02103242410891558,0.481826577311279,0.2233151256390139,-0.22185791210447814,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.01824821534054535,0.03036971522250631,-0.6008688328767077,0.5495846715619674,-0.10208585932790262,0.11474391426009879,0.006809572239060974,0.5955457736331633,0.28233629948949646,-0.1290075288518897,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,PA_score,C5SES,82,0.004508751123636023,0.28425580378987503,0.015861597418672026,0.9874066968261304,0.3020989254411646,0.5389869026232974,-0.004560482972255302,0.765804653711125,0.35927652164533097,-0.017619642092709498,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,NA_score,C5SES,82,0.0007159601597590565,0.07148638774669414,0.010015335539067938,0.9920481275658457,-0.12831751807796812,0.30110659204764,0.0006350886799765083,0.8689499510734298,0.3464985087784128,-0.03791413311663838,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,NA_score_log,C5SES,82,0.4653793684134556,0.6433931253724138,0.723320393179646,0.47278761696731175,0.33738002693301217,0.7614715610812098,0.033984597241851516,0.3288222248179431,0.3733635545804782,0.004753880804288957,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,C5SPGP,C5SES,130,-0.013882081330178653,0.22184845911817255,-0.06257461235186697,0.9502575241369041,0.0675541224045133,0.8314840773009331,-0.003756894458824926,0.8461109781767293,0.376367213617423,0.018919153129848265,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,C5SPGN,C5SES,130,-0.037942716879271976,0.16876658610994835,-0.2248236321765316,0.8226757876452364,-0.10375727719613353,0.6675903492953872,-0.005064236866989246,0.7309793512358687,0.20438641420477766,-0.25163600692175225,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,C5SPGN_log,C5SES,130,-0.0023272105211698396,0.07260796156022377,-0.03205172643828547,0.974508687772901,-0.038078489045250866,0.7140698583260076,-0.0013234768020778161,0.8345261630186617,0.26163704097563323,-0.1615709965139429,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,PA_score,C5SES,82,-0.11376826654596062,0.25844345536839053,-0.44020563950359287,0.6616482738953877,-0.09184208881573586,0.8135688842495358,0.007502585366538354,0.796387445593288,0.35388238694250307,-0.02618679720896555,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,NA_score,C5SES,82,0.09394020435241027,0.06435193978275057,1.4597882312413337,0.15048106022123103,0.12181585403648895,0.2124372146990166,-0.009678226956647521,0.1849732918493412,0.3539714544086532,-0.026045337115668366,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,NA_score_log,C5SES,82,0.6672331124603661,0.5774632989987568,1.155455443865018,0.2532887051175551,0.7951410183142831,0.36267934429651416,-0.061041178306913454,0.34938402217434394,0.3841993569698616,0.021963684599192068,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,C5SPGP,C5SES,130,0.004283931848010902,0.20319020343291735,0.02108335823102431,0.983230378986324,0.18237708340880998,0.503827240218524,-0.0034977539134668154,0.857339316094611,0.37947661108399955,0.023810766217511437,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,C5SPGN,C5SES,130,-0.02670281948702119,0.15508273837319383,-0.1721843434487406,0.8637168584210198,0.01866433268027251,0.9284826449614946,0.00041201204256265805,0.9778647471099315,0.20312041506398826,-0.2536276397164088,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,C5SPGN_log,C5SES,130,0.012079630798730666,0.06667874915767914,0.1811616287246969,0.8566877477568289,0.03412378227953128,0.7028340023055566,-0.0022667173204135634,0.7226700142468474,0.2613940180632972,-0.1619533130467643,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,PA_score,C5SES,82,-0.5144838811741186,0.2178352433512178,-2.361802770108285,0.022042434450643644,-1.3001832577636339,0.009290824304471918,-0.07367570207364076,0.016389047115074645,0.43548637276544144,0.10341953321570119,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,NA_score,C5SES,82,0.1427977393950747,0.05578128740447575,2.559957757153109,0.013474532639229953,0.18706495234828074,0.1348950105925383,0.019527926379155167,0.013157560607383005,0.4030428923346441,0.05189165253149364,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,NA_score_log,C5SES,82,0.6997806965952974,0.518938841462876,1.3484839458588849,0.18346099610722025,1.2380292031683267,0.2849010864791701,0.10498442673233681,0.14376124932309087,0.3884086191691961,0.02864898338637034,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,C5SPGP,C5SES,130,0.052012125739386295,0.1739699312435233,0.2989719278935603,0.7657178605155801,0.0715228422501959,0.8118418246811501,0.005628089542328629,0.8434942426364379,0.37637956904641534,0.018938590329116822,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,C5SPGN,C5SES,130,-0.07972179860341211,0.13061393405942745,-0.6103621269621956,0.5433099087393674,-0.33266097200927275,0.14284239352023037,-0.015057415471557367,0.48234050243082804,0.22506705259831572,-0.21910183188801557,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,C5SPGN_log,C5SES,130,-0.009339762580202804,0.056448205041844404,-0.1654572111421319,0.8689913670972427,-0.1042796276305597,0.28636601659999394,-0.0027762598220993293,0.7641043752547421,0.27429931747141845,-0.141651073733988,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,PA_score,C5SES,82,-0.6706674263092322,0.2184353359247067,-3.070324787288111,0.0034233816451396796,-1.2692965362125,0.002486246110932783,0.02057296354916714,0.051386847945304945,0.4706679940122376,0.15929622578414204,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,NA_score,C5SES,82,0.16482579905141692,0.0549014822124121,3.0022103668114295,0.004143401361995224,0.35521269367920616,0.0008546140416754439,-0.005704982429122828,0.032271794383249286,0.4607397300190501,0.1435278065008443,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,NA_score_log,C5SES,82,0.5632416337144923,0.5364135948333872,1.0500137191516148,0.29866209329060656,1.3917898873537597,0.1613746059091491,-0.010022590904378873,0.6939050187040368,0.3906135721978342,0.03215096760832503,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,C5SPGP,C5SES,130,-0.12315229922949122,0.18025314307601367,-0.6832185954036722,0.4963946421929274,0.2083157008270845,0.42401353121121876,0.0024413713414967453,0.8128043889347306,0.39076133966955706,0.04156357094357144,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,C5SPGN,C5SES,130,-0.2671528726168789,0.13572163501706522,-1.9683882572096036,0.05240239554326208,-0.17830481304464416,0.36371521471468227,0.009962878319778058,0.20150535576897027,0.23856456930785197,-0.1978679336498428,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,C5SPGN_log,C5SES,130,-0.08806898394023743,0.058945112761290316,-1.4940845782565535,0.1389917698972703,-0.04538845426154493,0.5938550266303413,0.0027872112724471806,0.4092803560065883,0.2798836450993093,-0.13286597295352576,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,PA_score,C5SES,82,-0.04842587536659049,0.270552309030883,-0.17898895611000964,0.8586555575762854,-0.06585385501434793,0.8890288146507936,-0.0034086151885886692,0.7513632262254066,0.3518394998716068,-0.02943138255685973,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,NA_score,C5SES,82,0.03183016114990204,0.06825743259735355,0.46632520355206186,0.6429685169560018,-0.032938933197265804,0.7821202067640062,-0.00024230206970795416,0.9288319572086133,0.33468411886647087,-0.05667816415325211,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,NA_score_log,C5SES,82,0.24651351599215565,0.6075598369368874,0.4057436008854601,0.6866282974278715,-0.2966900577196254,0.779587684085553,0.0052781187262436885,0.8270128452954782,0.37602233330150225,0.00897664700826839,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,C5SPGP,C5SES,130,-0.09762675084969774,0.19509543165115817,-0.5004051095581775,0.6181302594145288,-0.11158664566965859,0.694038823668294,-0.002193561739922377,0.7391672086911176,0.3777064500435765,0.021026000678309287,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,C5SPGN,C5SES,130,0.1253851952397308,0.14716093454801316,0.8520277179866798,0.39668030641051166,-0.07588706504840392,0.722814518260031,-0.0023917521071866177,0.6304357543719596,0.21945251758051476,-0.22793445405016577,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,C5SPGN_log,C5SES,130,0.07903791367372445,0.06290321751602328,1.2565003316975192,0.21250238252217146,-0.019491986165459246,0.8311752981172724,-0.001429910484897684,0.5012912950687448,0.2849570536560869,-0.12488463510200964,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,PA_score,C5SES,82,0.4605543475609366,0.3390404500473507,1.3584053097399296,0.18031378734172307,0.9531123258491396,0.091292394716437,-0.03791238969123842,0.13815917186193932,0.3872308492321058,0.026778407603932797,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,NA_score,C5SES,82,0.007610469895441785,0.0883369534025115,0.0861527322632955,0.931682355963656,-0.05907825304010275,0.6839234313859499,0.00012360505302395734,0.9850355394202105,0.32914815812629306,-0.06547057238765208,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,NA_score_log,C5SES,82,-0.13248771481011634,0.7728588877193638,-0.17142549165873672,0.864567585827878,-1.4041131044965822,0.2712286813178446,0.02213000353811624,0.7013140421308475,0.3921378061681803,0.034571809796521635,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,C5SPGP,C5SES,130,0.274268529125536,0.21776594648227274,1.2594647306247346,0.2114356979720499,0.5838710380717838,0.07668454005489152,-0.019793173488171136,0.19017171420163057,0.39952795392172424,0.05535495190124906,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,C5SPGN,C5SES,130,0.03017611191663544,0.1685720302327079,0.1790101944846862,0.8583712638003296,-0.09898210987253497,0.6956085113892807,-0.003769901111591125,0.7459847589039251,0.20677380378778976,-0.2478802355045746,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,C5SPGN_log,C5SES,130,0.017188481869576305,0.07233101167313152,0.2376364089479649,0.8127558622411865,-0.061349441332067406,0.5721572210665853,-0.002168139230575895,0.6642306768365831,0.26777045931307697,-0.15192208230015947,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,PA_score,C5SES,82,0.32661654832332576,0.1967283845668655,1.6602410935383496,0.10300303542500423,0.8039832949898562,0.021907500560650214,-0.032953127486013103,0.07318936502011604,0.4157483602566343,0.07207092511347812,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,NA_score,C5SES,82,-0.12184995113099632,0.049749039613961196,-2.449292530599953,0.01778880650085643,-0.17512922200966893,0.046899203208955395,0.010995318269962376,0.019416296153783527,0.39746370593777247,0.04303059178352109,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SES,82,-0.2915714296604049,0.4668346615252496,-0.6245710819924513,0.535036908808062,-0.4750497471525268,0.5586510758669754,0.036845964178034485,0.39272557542052566,0.3719373935953577,0.002488801592626988,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SES,130,-0.046695778366844576,0.15688265278344146,-0.2976478121599764,0.7667247764785733,-0.004090656714935026,0.9861428893486237,0.0008609642094935688,0.9498860479820225,0.3765596810259566,0.019221937223760976,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SES,130,0.011412125723586963,0.11886447542045395,0.09600955780286217,0.9237472357415308,0.1491118147751043,0.4043840246863316,-0.002968193772133543,0.7749462740822002,0.2110266271820499,-0.24118981821360452,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SES,130,-0.006849153409841338,0.051221867968112476,-0.13371541651126803,0.893955241971846,0.043837117884688415,0.5690187905040051,-0.0006510500668771807,0.8842718559464144,0.26541650143102424,-0.15562525994387655,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,PA_score,C5SES,82,0.39814310881926146,0.1934003714464023,2.058647074158284,0.044653570538734276,0.8287198581375145,0.02599766597647984,-0.03408180889872839,0.03430351386947959,0.41741441329988915,0.07471700935864756,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,NA_score,C5SES,82,-0.047732683892552585,0.050823457747166255,-0.9391860768311066,0.3520622115468388,-0.14217203865847308,0.14055379020508207,0.00415669089761321,0.3175657791010534,0.3511841263436626,-0.030472269924771034,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SES,82,0.07428800654282708,0.46014519245642477,0.16144470867173533,0.872381034011393,-0.25954836712546414,0.7639898885790027,0.00674171277583277,0.8572279269566916,0.3704274752861695,9.069604273981291e-05,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SES,130,0.11140037204015318,0.16633466371098263,0.6697363589451122,0.504907447285521,-0.03563484922130267,0.8895419617703846,-0.007653773570482782,0.4481373671644002,0.3814100822671913,0.026852446493508264,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SES,130,0.21056407876465372,0.12503102563791624,1.684094629235763,0.09596651539505716,0.19170242113048633,0.32167115034545074,-0.011648033833177862,0.12665073939574067,0.22947621501542093,-0.2121654666220818,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SES,130,0.08502827381504112,0.053900444963322594,1.5775059718505098,0.11852940260009774,0.07711817584220988,0.35489080116956206,-0.005041822112483621,0.12513817717308878,0.2820283168425983,-0.1294920381378637,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,PA_score,C5SES,82,0.10863428804092612,0.2851272829059126,0.38100278210406713,0.7047837492833213,0.3245310428415229,0.5072806010448363,0.003711726172440047,0.8727861285684044,0.3579966295387277,-0.019652411909079515,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,NA_score,C5SES,82,-0.047252272255244206,0.07256400942250965,-0.6511805594990505,0.5178534264751851,-0.08750626880937806,0.4824647434249203,-0.0030307279897043475,0.6078621959028886,0.3294205811317651,-0.0650379005554318,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SES,82,0.23706282270192558,0.6457763627645651,0.367097398373426,0.7150652407066147,0.656749568536521,0.5533639095605241,0.030581905362289608,0.5608393056781307,0.37131238232264063,0.0014961366300763057,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SES,130,0.09672599184342134,0.20524811251266953,0.4712637337283706,0.6387038197659591,0.1602893345504537,0.5620733040406085,0.005803549121366686,0.759791466531688,0.3784179006379417,0.02214523393042045,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SES,130,-0.17557819103992867,0.15495482331440968,-1.1330927768777699,0.2604774525448553,-0.030757027380439173,0.8827395037603147,-0.01697590587884458,0.23802892638491274,0.21897756923052247,-0.22868162889344634,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SES,130,-0.09151078014842973,0.06638777099865972,-1.378428267312623,0.1718203912664842,-0.022295306490738742,0.8029537190813423,-0.008969491889710073,0.14651595060818973,0.28121064569253307,-0.13077837445930784,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,PA_score,C5SES,82,-0.30071825984002987,0.24034307822629677,-1.2512041622304861,0.21656920898302667,-0.5169727096248476,0.16456377077564263,0.0069445057094418665,0.5482180989758169,0.37778405845237784,0.011774681071423654,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,NA_score,C5SES,82,0.0818105702672469,0.06077901514801988,1.3460331673359174,0.18424483727869925,0.15321862787425614,0.10453993064579432,-0.002601905056683519,0.3746948264930008,0.35829838302762607,-0.019173156367887856,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SES,82,0.6075541547856971,0.5385551496271958,1.128118736226484,0.264548975624916,1.4626690846160488,0.0809478589621356,-0.012656999388403232,0.6250747051633141,0.4035842248478191,0.052751415934771506,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SES,130,-0.1369748484840655,0.19373989898327026,-0.707003819052747,0.48156846730641534,-0.18512810624647952,0.46278357390988045,0.0014086297209349452,0.8684386023017319,0.3810188112217924,0.026236910336722152,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SES,130,-0.06542607935644501,0.1475187816694737,-0.44351016606845894,0.658564794492408,0.07320890839331884,0.7026047204423604,-0.0003366034946887548,0.9585388179123837,0.2088713719386307,-0.24458040268191028,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SES,130,-0.012285244279907931,0.06327029680169759,-0.19417080211291673,0.8465223701221773,0.06869772365534667,0.4043120994922088,-0.0009413240129422943,0.7347177639641738,0.2703335747137904,-0.1478898641697688,sensitivity
