fc_var,condition,seed_target,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,r_squared,adj_r_squared,tier
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,148,-0.014955858203407108,0.01768545836374742,-0.8456585006620134,0.3997622233693817,-0.14205182435963068,0.036017405071718044,0.012746812394865033,0.39803210138801715,0.2838621556265144,-0.052722631229023875,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,PA_score,C5SES,93,-0.17852897555589908,0.17514105331274527,-1.0193439640739403,0.31206558591058714,-0.7101715788293216,0.033257192818951384,0.04282627332508379,0.35239741883577136,0.38193253830506846,0.06783268072239834,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,NA_score,C5SES,93,0.03098021053464194,0.05664032055987976,0.5469638983043867,0.586398999355974,0.11095779830864985,0.2967703536039037,-0.0073007112164813984,0.6230957055738607,0.5369280825123299,0.30159645231367793,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,NA_score_log,C5SES,93,0.2274280156089981,0.3908876312721522,0.5818245383432286,0.5628290046621731,0.798492763994859,0.2767797949993744,-0.04737064754921494,0.6439889406442247,0.4093496224606573,0.1091830371537783,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,C5SPGP,C5SES,148,0.062293348796260306,0.13560337718808044,0.45937903677620134,0.6469590724902727,0.06647303595945853,0.7589084894137733,-0.01932657031779414,0.5931747119833258,0.3497355915835836,0.04411131962786785,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,C5SPGN,C5SES,148,-0.052848171065628474,0.1008051774888553,-0.5242604832620944,0.6012575175175534,-0.059776740786914584,0.7104655332575589,0.012042831242493238,0.6542177611004005,0.2032593905037614,-0.17120869595947075,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,148,-0.01749311121343298,0.044423058837635365,-0.39378448200448446,0.6945785614619759,-0.027903416578229964,0.6941638411682447,0.003540903458756923,0.7649918907982042,0.24951601916569432,-0.10321145182642932,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,PA_score,C5SES,93,-0.014275790984174107,0.15005133353147126,-0.09513938095845013,0.924515967160539,-0.039570743512838624,0.8898932444411398,0.0006413579481151614,0.991177736644642,0.3316263364156865,-0.008038968028800664,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,NA_score,C5SES,93,0.012044980294618953,0.046804455774204466,0.25734687211676444,0.797777144683228,-0.06095180609174009,0.4950012099095943,-0.0034275651573919185,0.8497647480034944,0.5341446551958624,0.2973984963609728,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,NA_score_log,C5SES,93,0.3460364628068168,0.321282831734575,1.0770462303839872,0.28570073129264995,0.5796482474947537,0.34531799836053867,-0.12025231064429412,0.33477005379856695,0.4121299827553476,0.1133763674342948,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,C5SPGP,C5SES,148,0.06601988358822264,0.10406456582938503,0.6344127135115611,0.5272602131038466,-0.07145003275085948,0.722068458101603,-0.02957470330030257,0.49213815527031934,0.35229845708313334,0.04787873191220604,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,C5SPGN,C5SES,148,-0.10555012713809475,0.07613855491995161,-1.3862901292133143,0.16874153854117893,-0.23972081623599167,0.10504605979925476,0.04179703041025142,0.18596784824397838,0.23125776558304867,-0.13005108459291836,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,148,-0.04535762131307025,0.03353410492730224,-1.3525818390381947,0.1792398155068009,-0.10789897951931293,0.09772897697208591,0.01768911567848563,0.20361662855617985,0.2767005225784671,-0.06325023180965328,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,PA_score,C5SES,93,0.039032760635998365,0.09182762730215775,0.42506554707725935,0.6722846242384932,0.4626097479613951,0.10280990421823032,-0.030000460754083254,0.576242933608695,0.36016313155394175,0.035000132835453224,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,NA_score,C5SES,93,0.0009531935444852084,0.02930861866377071,0.03252263627365968,0.9741614476258385,-0.0670343499620355,0.45497929718347907,0.0008007135224880136,0.9626763381025812,0.5330715792330858,0.295780086712195,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,NA_score_log,C5SES,93,0.18331014902433745,0.20205228069942482,0.9072411773318789,0.36784938647325294,0.0567942755834141,0.9266747020718036,-0.09199911248591147,0.43659060774984393,0.40568497166125284,0.10365602283336495,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,C5SPGP,C5SES,148,-0.021946993962837794,0.0693573607807452,-0.3164335222070713,0.7523330601258142,0.10182262715086327,0.6439184916183858,0.00911248043500286,0.8238053406964958,0.3505488809879539,0.04530685505229226,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,C5SPGN,C5SES,148,-0.05692769985194657,0.05025880303461881,-1.1326911190609563,0.2600525443475892,-0.3515959148527401,0.029435912023030877,0.03323728537203182,0.2638438831726732,0.24388485343518695,-0.11148926545027527,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,148,-0.02124568610291981,0.022268153136601014,-0.954083887091623,0.342341801997718,-0.139453140833868,0.05071158066107,0.012062753390794382,0.3595671934004824,0.2800451104769711,-0.05833368759885249,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,PA_score,C5SES,93,0.03275217298713576,0.10686259877962359,0.3064886439331185,0.7602763438852458,-0.04828019569160649,0.843693604750613,-0.019212427902015876,0.6937389217276866,0.33334614106547433,-0.005445164294694438,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,NA_score,C5SES,93,-0.000306975939580483,0.03336803291893316,-0.009199701412614694,0.9926898253772136,0.06508840329279342,0.39594392456551064,0.000683675756491943,0.9641827724209338,0.5343632836101395,0.29772823101857115,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,NA_score_log,C5SES,93,0.09550125708457063,0.23155789119988587,0.4124292918272081,0.6814707189048803,0.1552233835020928,0.7699104795934417,-0.030411250547166216,0.7735417408882542,0.3994699156833661,0.0942824957847489,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,C5SPGP,C5SES,148,-0.05032084401902848,0.08431731261668098,-0.5968032241230755,0.5519875433953461,0.14928838953907564,0.4147725498317246,0.017859988183502443,0.632096335400053,0.3563977754293174,0.053904729881096625,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,C5SPGN,C5SES,148,-0.03466231670631921,0.0629043632288261,-0.551031994080104,0.5828407899802326,-0.08919936133949596,0.5134122350341461,0.013648578469622454,0.6238397237607428,0.20576710792471453,-0.16752235135066962,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,148,-0.007545980502653052,0.02775745442409881,-0.27185419769983266,0.7862946008427606,-0.029079466612339774,0.6290498695966233,0.0023500563898335054,0.8481649857499127,0.24990057895842055,-0.10264614893112167,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,PA_score,C5SES,93,0.025260093960748214,0.07987087578763004,0.3162616374448264,0.7528836157930224,-0.04655257823537895,0.8474404528627686,-0.02306566546784973,0.6979599588090752,0.3331483476592353,-0.0057434756614811455,secondary
