fc_var,condition,seed_target,persistence_var,n,beta_fc,se_fc,t_fc,p_fc,r_squared,adj_r_squared,tier
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,0.018390485539376868,0.03551424673218186,0.51783403089082,0.6056954143611943,0.3539741325680468,0.0689627204657145,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,0.011887269308582795,0.029024574700291895,0.40955877670322066,0.6829884591619948,0.28311909793958057,-0.03315188826354554,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,neg_persist_concat_z_L,146,0.11693510643937109,0.09093540935237646,1.285913895061992,0.20141341812396535,0.31530248606987543,0.017018420595365735,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,neg_persist_concat_z_R,146,0.03223918529281957,0.09036953668090071,0.3567483742520195,0.7220244240217177,0.2226270806817091,-0.11603042872427904,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,0.07772231661273185,0.08050654658767602,0.9654161047398551,0.3366423731400302,0.2597431215767192,-0.06274502347896749,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.0037246995560711073,0.04225033641525166,-0.08815786741822376,0.9299240555384578,0.3520665905007373,0.06621361572165085,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,-0.012425776595955729,0.038751664224198186,-0.32065143122799217,0.7491305623432097,0.3188540137189626,0.018348431536151955,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,-0.00015280819994091532,0.03169765240038302,-0.004820804960908363,0.9961629850276665,0.33924423154621264,0.047734333698953524,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,-0.0636044814221205,0.043604120195619454,-1.458680536077192,0.1477256026020738,0.3669280173103344,0.08763155435901138,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.08106498921430991,0.03994862993272217,-2.029230773391532,0.04503959122250276,0.3774099571514834,0.10273787942419665,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,-0.06890608582950962,0.03257802538839648,-2.1151093415886506,0.036856620548677874,0.31211079318411294,0.008630260765339237,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,neg_persist_concat_z_L,146,0.052387890938341175,0.1050221272319327,0.49882717403587573,0.6189858401848751,0.30580285921084205,0.0033803424314069463,sensitivity
